jurisdiction,precinct_id,party,precinct_total_reg,precinct_total_party_reg,precinct_pct_black,precinct_pct_party_black,precinct_pct_white,precinct_pct_party_white,precinct_pct_nonwhite,precinct_pct_party_nonwhite,precinct_avg_age,precinct_avg_party_age,precinct_pct_una,precinct_pct_party_election_day_lag
DAVIDSON,46,Democrat,2617,359,0.04088651127244937,0.22562674094707522,0.8819258693160107,0.6852367688022284,0.1180741306839893,0.3147632311977716,51.4543370271303,55.033426183844014,0.319067634696217,0.2545454545454545
DAVIDSON,46,Republican,2617,1407,0.04088651127244937,7.107320540156361e-4,0.8819258693160107,0.9410092395167022,0.1180741306839893,0.058990760483297794,51.4543370271303,53.650319829424305,0.319067634696217,0.21893491124260356
DAVIDSON,48,Democrat,2616,326,0.021788990825688075,0.12269938650306748,0.9055810397553516,0.8128834355828221,0.09441896024464831,0.18711656441717792,51.7901376146789,59.806748466257666,0.32492354740061163,0.31738035264483627
DAVIDSON,48,Republican,2616,1423,0.021788990825688075,0.0021082220660576245,0.9055810397553516,0.932536893886156,0.09441896024464831,0.06746310611384398,51.7901376146789,52.87350667603654,0.32492354740061163,0.3133971291866029
DAVIDSON,50,Democrat,3674,409,0.011431682090364725,0.06601466992665037,0.9077299945563418,0.8312958435207825,0.09227000544365814,0.1687041564792176,50.81409907457812,55.960880195599024,0.2980402830702232,0.22319474835886213
DAVIDSON,50,Republican,3674,2136,0.011431682090364725,4.6816479400749064e-4,0.9077299945563418,0.9405430711610487,0.09227000544365814,0.05945692883895131,50.81409907457812,52.59176029962547,0.2980402830702232,0.1949286846275753
DAVIDSON,52,Democrat,4595,589,0.017845484221980415,0.07470288624787776,0.900544069640914,0.8590831918505942,0.09945593035908597,0.14091680814940577,51.31795429815016,58.81833616298812,0.33884657236126225,0.2979310344827586
DAVIDSON,52,Republican,4595,2426,0.017845484221980415,0.00247320692497939,0.900544069640914,0.9245671887881286,0.09945593035908597,0.0754328112118714,51.31795429815016,52.40684253915911,0.33884657236126225,0.2666347534705601
DAVIDSON,54,Democrat,1871,144,0.0037413148049171567,0.020833333333333332,0.9080705505077499,0.875,0.09192944949225014,0.125,52.06520577231427,58.798611111111114,0.32068412613575625,0.20725388601036268
DAVIDSON,54,Republican,1871,1122,0.0037413148049171567,0,0.9080705505077499,0.9215686274509803,0.09192944949225014,0.0784313725490196,52.06520577231427,53.009803921568626,0.32068412613575625,0.3082627118644068
DAVIDSON,56,Democrat,1384,114,0.0036127167630057803,0.008771929824561403,0.9046242774566474,0.9122807017543859,0.0953757225433526,0.08771929824561403,52.910404624277454,61.14912280701754,0.30491329479768786,0.2887323943661972
DAVIDSON,56,Republican,1384,838,0.0036127167630057803,0.003579952267303103,0.9046242774566474,0.9200477326968973,0.0953757225433526,0.07995226730310262,52.910404624277454,54.07159904534606,0.30491329479768786,0.32323232323232326
DAVIDSON,58,Democrat,3601,505,0.03526798111635657,0.18415841584158416,0.8811441266314912,0.7504950495049505,0.11885587336850875,0.2495049504950495,53.83921133018606,61.25940594059406,0.32324354346014994,0.3041958041958042
DAVIDSON,58,Republican,3601,1903,0.03526798111635657,0.002627430373095113,0.8811441266314912,0.9238045191802418,0.11885587336850875,0.07619548081975827,53.83921133018606,54.52128218602207,0.32324354346014994,0.2684519921619856
DAVIDSON,60,Democrat,4538,1112,0.15226972234464523,0.45593525179856115,0.6632877919788454,0.3534172661870504,0.3367122080211547,0.6465827338129496,48.54297047157338,51.71582733812949,0.34464521815777877,0.2577054794520548
DAVIDSON,60,Republican,4538,1815,0.15226972234464523,0.01487603305785124,0.6632877919788454,0.8771349862258954,0.3367122080211547,0.12286501377410468,48.54297047157338,52.906887052341595,0.34464521815777877,0.18354430379746836
DAVIDSON,62,Democrat,1717,826,0.43972044263249854,0.7179176755447942,0.3401281304601048,0.12953995157384987,0.6598718695398952,0.8704600484261501,47.31974373907979,50.41162227602906,0.30227140361094934,0.15258215962441316
DAVIDSON,62,Republican,1717,360,0.43972044263249854,0.030555555555555555,0.3401281304601048,0.8027777777777778,0.6598718695398952,0.19722222222222222,47.31974373907979,52.65277777777778,0.30227140361094934,0.14968152866242038
DAVIDSON,64,Democrat,1522,812,0.5486202365308804,0.7967980295566502,0.2818659658344284,0.10344827586206896,0.7181340341655716,0.896551724137931,49.066360052562416,53.491379310344826,0.28383705650459923,0.2065677966101695
DAVIDSON,64,Republican,1522,260,0.5486202365308804,0.10384615384615385,0.2818659658344284,0.75,0.7181340341655716,0.25,49.066360052562416,51.38846153846154,0.28383705650459923,0.10227272727272728
DAVIDSON,66,Democrat,1754,520,0.20695553021664767,0.5134615384615384,0.6106043329532497,0.29615384615384616,0.38939566704675027,0.7038461538461539,49.80501710376283,51.128846153846155,0.3249714937286203,0.19856887298747763
DAVIDSON,66,Republican,1754,644,0.20695553021664767,0.020186335403726708,0.6106043329532497,0.8711180124223602,0.38939566704675027,0.12888198757763975,49.80501710376283,54.81366459627329,0.3249714937286203,0.16233766233766234
DAVIDSON,68,Democrat,2187,690,0.23868312757201646,0.5811594202898551,0.5829903978052127,0.2492753623188406,0.4170096021947874,0.7507246376811594,51.05761316872428,52.26376811594203,0.3122999542752629,0.19895968790637192
DAVIDSON,68,Republican,2187,789,0.23868312757201646,0.021546261089987327,0.5829903978052127,0.8694550063371356,0.4170096021947874,0.13054499366286437,51.05761316872428,56.157160963244614,0.3122999542752629,0.21428571428571427
DAVIDSON,70,Democrat,2364,287,0.04230118443316413,0.22996515679442509,0.8570219966159053,0.627177700348432,0.14297800338409475,0.37282229965156793,51.41074450084602,56.21951219512195,0.29483925549915396,0.3115264797507788
DAVIDSON,70,Republican,2364,1363,0.04230118443316413,0.001467351430667645,0.8570219966159053,0.9347028613352898,0.14297800338409475,0.0652971386647102,51.41074450084602,53.724871606749815,0.29483925549915396,0.2200315457413249
DAVIDSON,72,Democrat,3128,412,0.04283887468030691,0.20145631067961164,0.8270460358056266,0.6407766990291263,0.1729539641943734,0.3592233009708738,49.41240409207161,52.300970873786405,0.3190537084398977,0.29024390243902437
DAVIDSON,72,Republican,3128,1694,0.04283887468030691,0.0070838252656434475,0.8270460358056266,0.8937426210153483,0.1729539641943734,0.10625737898465171,49.41240409207161,51.964580873671785,0.3190537084398977,0.25431309904153354
DAVIDSON,74,Democrat,3922,514,0.026262111167771544,0.1245136186770428,0.8748087710351862,0.7645914396887159,0.12519122896481388,0.23540856031128404,53.140999490056096,59.87937743190661,0.2962774094849567,0.23076923076923078
DAVIDSON,74,Republican,3922,2214,0.026262111167771544,0.0013550135501355014,0.8748087710351862,0.924119241192412,0.12519122896481388,0.07588075880758807,53.140999490056096,55.0483288166215,0.2962774094849567,0.22025565388397247
DAVIDSON,76,Democrat,3194,411,0.03506574827802129,0.19708029197080293,0.858797745773325,0.6690997566909975,0.141202254226675,0.3309002433090024,51.47871008140263,56.89051094890511,0.3118346900438322,0.27078891257995735
DAVIDSON,76,Republican,3194,1765,0.03506574827802129,0.0011331444759206798,0.858797745773325,0.920113314447592,0.141202254226675,0.07988668555240794,51.47871008140263,53.65949008498583,0.3118346900438322,0.2680221811460259
DAVIDSON,78,Democrat,3467,454,0.036054225555235075,0.17841409691629956,0.8820305739832709,0.7224669603524229,0.11796942601672916,0.2775330396475771,50.44822613210268,58.841409691629956,0.3397750216325353,0.298372513562387
DAVIDSON,78,Republican,3467,1807,0.036054225555235075,0.002213613724405091,0.8820305739832709,0.9374654122855561,0.11796942601672916,0.06253458771444383,50.44822613210268,51.87382401770891,0.3397750216325353,0.3117223313686968
DAVIDSON,80A,Democrat,5564,585,0.020668583752695903,0.12136752136752137,0.8867721063982746,0.7623931623931623,0.11322789360172537,0.2376068376068376,51.89036664270309,54.41025641025641,0.3039180445722502,0.3873720136518771
DAVIDSON,80A,Republican,5564,3253,0.020668583752695903,0.001537042729787888,0.8867721063982746,0.9243774976944359,0.11322789360172537,0.0756225023055641,51.89036664270309,54.22225637872733,0.3039180445722502,0.21931935372980405
DAVIDSON,82,Democrat,2949,354,0.030518819938962362,0.1497175141242938,0.8718209562563581,0.7175141242937854,0.12817904374364192,0.2824858757062147,50.288572397422854,54.77683615819209,0.34181078331637843,0.3208020050125313
DAVIDSON,82,Republican,2949,1575,0.030518819938962362,0.0038095238095238095,0.8718209562563581,0.9371428571428572,0.12817904374364192,0.06285714285714286,50.288572397422854,52.50920634920635,0.34181078331637843,0.2524752475247525
DAVIDSON,84,Democrat,5919,984,0.05778003041054232,0.25101626016260165,0.8400067578982936,0.6402439024390244,0.15999324210170637,0.3597560975609756,53.72546038182125,57.790650406504064,0.3417807062003717,0.4394765539803708
DAVIDSON,84,Republican,5919,2868,0.05778003041054232,0.002789400278940028,0.8400067578982936,0.9271269177126917,0.15999324210170637,0.07287308228730822,53.72546038182125,55.81589958158996,0.3417807062003717,0.1889943074003795
DAVIDSON,86A,Democrat,3730,948,0.15737265415549598,0.4388185654008439,0.6745308310991958,0.3818565400843882,0.3254691689008043,0.6181434599156118,48.93672922252011,49.30696202531646,0.3554959785522788,0.3617710583153348
DAVIDSON,86A,Republican,3730,1429,0.15737265415549598,0.006997900629811057,0.6745308310991958,0.8901329601119664,0.3254691689008043,0.10986703988803359,48.93672922252011,52.87823652904129,0.3554959785522788,0.2393961179007908
DAVIDSON,88,Democrat,2745,478,0.07723132969034609,0.26778242677824265,0.7719489981785064,0.5146443514644351,0.22805100182149363,0.48535564853556484,52.820036429872495,52.40167364016737,0.32531876138433513,0.3913978494623656
DAVIDSON,88,Republican,2745,1361,0.07723132969034609,0.008082292432035268,0.7719489981785064,0.8941954445260838,0.22805100182149363,0.10580455547391623,52.820036429872495,55.916972814107275,0.32531876138433513,0.2608695652173913
DAVIE,,Democrat,4576,957,0.06534090909090909,0.25391849529780564,0.8826486013986014,0.703239289446186,0.11735139860139861,0.296760710553814,70.46088286713287,73.12330198537096,0.2692307692307692,NA
DAVIE,,Republican,4576,2370,0.06534090909090909,0.004219409282700422,0.8826486013986014,0.960337552742616,0.11735139860139861,0.039662447257383965,70.46088286713287,73.58565400843882,0.2692307692307692,NA
DAVIE,01,Democrat,1244,195,0.0972668810289389,0.4,0.8191318327974276,0.517948717948718,0.18086816720257234,0.48205128205128206,52.11736334405145,56.87179487179487,0.3279742765273312,0.3497536945812808
DAVIE,01,Republican,1244,635,0.0972668810289389,0.009448818897637795,0.8191318327974276,0.9338582677165355,0.18086816720257234,0.06614173228346457,52.11736334405145,53.494488188976376,0.3279742765273312,0.43936731107205623
DAVIE,02,Democrat,1164,143,0.04209621993127148,0.23776223776223776,0.8676975945017182,0.6783216783216783,0.1323024054982818,0.32167832167832167,50.60395189003437,56.92307692307692,0.3230240549828179,0.5031847133757962
DAVIE,02,Republican,1164,636,0.04209621993127148,0.006289308176100629,0.8676975945017182,0.9166666666666666,0.1323024054982818,0.08333333333333333,50.60395189003437,51.930817610062896,0.3230240549828179,0.3327433628318584
DAVIE,03,Democrat,2765,286,0.035443037974683546,0.21328671328671328,0.8802893309222423,0.6503496503496503,0.11971066907775768,0.34965034965034963,51.910307414104885,54.44755244755245,0.3403254972875226,0.3520710059171598
DAVIE,03,Republican,2765,1524,0.035443037974683546,0.0026246719160104987,0.8802893309222423,0.9324146981627297,0.11971066907775768,0.06758530183727034,51.910307414104885,53.67125984251968,0.3403254972875226,0.3669527896995708
DAVIE,04,Democrat,1912,333,0.09675732217573221,0.3783783783783784,0.7771966527196653,0.4864864864864865,0.22280334728033474,0.5135135135135135,49.62238493723849,51.8978978978979,0.34884937238493724,0.15364583333333334
DAVIE,04,Republican,1912,891,0.09675732217573221,0.005611672278338945,0.7771966527196653,0.9057239057239057,0.22280334728033474,0.09427609427609428,49.62238493723849,53.71043771043771,0.34884937238493724,0.22069825436408977
DAVIE,05,Democrat,2639,295,0.03220917014020462,0.2305084745762712,0.8935202728306176,0.6406779661016949,0.10647972716938234,0.3593220338983051,53.676392572944295,55.349152542372885,0.33004926108374383,0.4236760124610592
DAVIE,05,Republican,2639,1461,0.03220917014020462,0.0013689253935660506,0.8935202728306176,0.9568788501026694,0.10647972716938234,0.043121149897330596,53.676392572944295,56.0848733744011,0.33004926108374383,0.33680297397769515
DAVIE,06,Democrat,1727,216,0.04400694846554719,0.25925925925925924,0.8743485813549507,0.6481481481481481,0.12565141864504922,0.35185185185185186,52.430804863925886,60.86574074074074,0.3022582513028373,0.4423076923076923
DAVIE,06,Republican,1727,979,0.04400694846554719,0.006128702757916241,0.8743485813549507,0.9284984678243106,0.12565141864504922,0.07150153217568948,52.430804863925886,53.42288049029622,0.3022582513028373,0.3651685393258427
DAVIE,07,Democrat,1799,299,0.08226792662590328,0.391304347826087,0.8215675375208449,0.5083612040133779,0.1784324624791551,0.4916387959866221,51.636464702612564,57.90969899665552,0.32017787659811003,0.34177215189873417
DAVIE,07,Republican,1799,907,0.08226792662590328,0.004410143329658214,0.8215675375208449,0.9316427783902976,0.1784324624791551,0.06835722160970231,51.636464702612564,53.581036383682466,0.32017787659811003,0.34523809523809523
DAVIE,08,Democrat,2423,637,0.18035493190260007,0.49921507064364207,0.6624019810152704,0.3108320251177394,0.3375980189847297,0.6891679748822606,50.71192736277342,51.68445839874411,0.35658274865868755,0.2930298719772404
DAVIE,08,Republican,2423,896,0.18035493190260007,0.022321428571428572,0.6624019810152704,0.8783482142857143,0.3375980189847297,0.12165178571428571,50.71192736277342,54.888392857142854,0.35658274865868755,0.27532777115613827
DAVIE,09,Democrat,2458,415,0.09804719283970707,0.39518072289156625,0.7839707078925956,0.44096385542168676,0.2160292921074044,0.5590361445783133,49.90561432058584,51.76626506024096,0.35760781122864116,0.37259100642398285
DAVIE,09,Republican,2458,1143,0.09804719283970707,0.010498687664041995,0.7839707078925956,0.9098862642169728,0.2160292921074044,0.09011373578302712,49.90561432058584,52.16972878390201,0.35760781122864116,0.35129740518962077
DAVIE,10,Democrat,2818,328,0.022356281050390347,0.11280487804878049,0.8907026259758695,0.7774390243902439,0.10929737402413059,0.2225609756097561,50.96202980837474,53.94512195121951,0.3637331440738112,0.5192878338278932
DAVIE,10,Republican,2818,1445,0.022356281050390347,0.001384083044982699,0.8907026259758695,0.9356401384083045,0.10929737402413059,0.0643598615916955,50.96202980837474,53.42145328719723,0.3637331440738112,0.28850488354620585
DAVIE,11,Democrat,1773,179,0.01692047377326565,0.11731843575418995,0.8956570783981952,0.7206703910614525,0.10434292160180485,0.27932960893854747,52.63790186125212,53.832402234636874,0.3248730964467005,0.3401015228426396
DAVIE,11,Republican,1773,1009,0.01692047377326565,9.910802775024777e-4,0.8956570783981952,0.9444995044598612,0.10434292160180485,0.05550049554013875,52.63790186125212,55.27651139742319,0.3248730964467005,0.3084311632870864
DAVIE,12,Democrat,3893,453,0.03596198304649371,0.19426048565121412,0.874133059337272,0.717439293598234,0.12586694066272797,0.282560706401766,52.838427947598255,55.45695364238411,0.3478037503210891,0.4054621848739496
DAVIE,12,Republican,3893,2072,0.03596198304649371,0.0014478764478764478,0.874133059337272,0.9401544401544402,0.12586694066272797,0.059845559845559844,52.838427947598255,54.664092664092664,0.3478037503210891,0.22484909456740443
DAVIE,13,Democrat,3536,537,0.03478506787330317,0.11731843575418995,0.8495475113122172,0.7150837988826816,0.1504524886877828,0.2849162011173184,59.65921945701358,60.27001862197393,0.35096153846153844,0.43339960238568587
DAVIE,13,Republican,3536,1742,0.03478506787330317,0.0028702640642939152,0.8495475113122172,0.9242250287026407,0.1504524886877828,0.07577497129735936,59.65921945701358,62.27784156142365,0.35096153846153844,0.19868342309994017
DAVIE,14,Democrat,2441,343,0.054485866448176976,0.24489795918367346,0.8517001229004506,0.6326530612244898,0.14829987709954937,0.3673469387755102,51.98934862761163,55.93877551020408,0.35559197050389185,0.3812316715542522
DAVIE,14,Republican,2441,1210,0.054485866448176976,0.0024793388429752068,0.8517001229004506,0.9223140495867769,0.14829987709954937,0.07768595041322314,51.98934862761163,53.295867768595045,0.35559197050389185,0.37037037037037035
DUPLIN,,Democrat,4466,2366,0.34617107030900135,0.5731191885038038,0.5848634124496194,0.3757396449704142,0.41513658755038063,0.6242603550295858,68.55441110613525,71.25908706677937,0.2180922525750112,NA
DUPLIN,,Republican,4466,1120,0.34617107030900135,0.033035714285714286,0.5848634124496194,0.9232142857142858,0.41513658755038063,0.07678571428571429,68.55441110613525,69.00892857142857,0.2180922525750112,NA
DUPLIN,ALBE,Democrat,1471,350,0.060503059143439834,0.2057142857142857,0.6614547926580557,0.44,0.33854520734194427,0.56,46.148198504418765,50.74857142857143,0.3752549286199864,0.26097560975609757
DUPLIN,ALBE,Republican,1471,558,0.060503059143439834,0.008960573476702509,0.6614547926580557,0.8458781362007168,0.33854520734194427,0.15412186379928317,46.148198504418765,48.52150537634409,0.3752549286199864,0.4517543859649123
DUPLIN,BEUL,Democrat,2984,575,0.09651474530831099,0.36869565217391304,0.796916890080429,0.5408695652173913,0.20308310991957104,0.4591304347826087,52.02144772117963,59.29913043478261,0.34550938337801607,0.2993006993006993
DUPLIN,BEUL,Republican,2984,1359,0.09651474530831099,0.0051508462104488595,0.796916890080429,0.9161147902869757,0.20308310991957104,0.08388520971302428,52.02144772117963,51.75496688741722,0.34550938337801607,0.411231884057971
DUPLIN,CALY,Democrat,756,171,0.11904761904761904,0.4093567251461988,0.7354497354497355,0.43859649122807015,0.26455026455026454,0.5614035087719298,52.59920634920635,59.760233918128655,0.43253968253968256,0.5133928571428571
DUPLIN,CALY,Republican,756,257,0.11904761904761904,0.01556420233463035,0.7354497354497355,0.8404669260700389,0.26455026455026454,0.15953307392996108,52.59920634920635,53.038910505836576,0.43253968253968256,0.8301886792452831
DUPLIN,CFRK,Democrat,743,88,0.03095558546433378,0.14772727272727273,0.8640646029609691,0.6931818181818182,0.13593539703903096,0.3068181818181818,51.75235531628533,54.52272727272727,0.4104979811574697,0.39285714285714285
DUPLIN,CFRK,Republican,743,342,0.03095558546433378,0.008771929824561403,0.8640646029609691,0.9152046783625731,0.13593539703903096,0.0847953216374269,51.75235531628533,52.567251461988306,0.4104979811574697,0.6797153024911032
DUPLIN,CHAR,Democrat,1359,658,0.43561442236938924,0.743161094224924,0.41353936718175127,0.1337386018237082,0.5864606328182487,0.8662613981762918,51.39514348785872,55.22796352583587,0.27520235467255333,0.2866847826086957
DUPLIN,CHAR,Republican,1359,324,0.43561442236938924,0.040123456790123455,0.41353936718175127,0.8580246913580247,0.5864606328182487,0.1419753086419753,51.39514348785872,51.75,0.27520235467255333,0.273972602739726
DUPLIN,CHIN,Democrat,889,215,0.16310461192350956,0.5209302325581395,0.735658042744657,0.413953488372093,0.2643419572553431,0.586046511627907,53.34870641169854,60.47441860465116,0.35883014623172105,0.35144927536231885
DUPLIN,CHIN,Republican,889,350,0.16310461192350956,0.008571428571428572,0.735658042744657,0.9057142857142857,0.2643419572553431,0.09428571428571429,53.34870641169854,51.537142857142854,0.35883014623172105,0.506896551724138
DUPLIN,CYCK,Democrat,1301,211,0.09992313604919292,0.46445497630331756,0.8262874711760184,0.4786729857819905,0.17371252882398155,0.5213270142180095,51.26210607225212,60.312796208530806,0.39046887009992315,0.2918149466192171
DUPLIN,CYCK,Republican,1301,574,0.09992313604919292,0.005226480836236934,0.8262874711760184,0.9355400696864111,0.17371252882398155,0.06445993031358885,51.26210607225212,50.27003484320557,0.39046887009992315,0.5886075949367089
DUPLIN,FAIS,Democrat,1366,536,0.2964860907759883,0.6119402985074627,0.5014641288433382,0.21828358208955223,0.4985358711566618,0.7817164179104478,50.29428989751098,54.34514925373134,0.3579795021961933,0.3076923076923077
DUPLIN,FAIS,Republican,1366,337,0.2964860907759883,0.020771513353115726,0.5014641288433382,0.798219584569733,0.4985358711566618,0.20178041543026706,50.29428989751098,50.70919881305638,0.3579795021961933,0.5214007782101168
DUPLIN,GLIS,Democrat,725,162,0.05379310344827586,0.2037037037037037,0.7448275862068966,0.6049382716049383,0.25517241379310346,0.3950617283950617,48.80137931034483,54.91358024691358,0.44551724137931037,0.3333333333333333
DUPLIN,GLIS,Republican,725,236,0.05379310344827586,0.00847457627118644,0.7448275862068966,0.8771186440677966,0.25517241379310346,0.1228813559322034,48.80137931034483,49.851694915254235,0.44551724137931037,0.5990338164251208
DUPLIN,HALL,Democrat,1428,480,0.2710084033613445,0.6270833333333333,0.6071428571428571,0.28541666666666665,0.39285714285714285,0.7145833333333333,50.08053221288515,56.827083333333334,0.3396358543417367,0.2711267605633803
DUPLIN,HALL,Republican,1428,458,0.2710084033613445,0.03056768558951965,0.6071428571428571,0.8930131004366813,0.39285714285714285,0.10698689956331878,50.08053221288515,48.9410480349345,0.3396358543417367,0.4065934065934066
DUPLIN,KENA,Democrat,3152,1405,0.3876903553299492,0.6946619217081851,0.4733502538071066,0.19501779359430604,0.5266497461928934,0.804982206405694,51.568210659898476,55.969395017793595,0.3251903553299492,0.21914357682619648
DUPLIN,KENA,Republican,3152,704,0.3876903553299492,0.03835227272727273,0.4733502538071066,0.8636363636363636,0.5266497461928934,0.13636363636363635,51.568210659898476,50.78551136363637,0.3251903553299492,0.3005008347245409
DUPLIN,LOCK,Democrat,356,74,0.1404494382022472,0.4864864864864865,0.75,0.43243243243243246,0.25,0.5675675675675675,51.985955056179776,59.5,0.3342696629213483,0.3333333333333333
DUPLIN,LOCK,Republican,356,161,0.1404494382022472,0.006211180124223602,0.75,0.9130434782608695,0.25,0.08695652173913043,51.985955056179776,50.900621118012424,0.3342696629213483,0.3972602739726027
DUPLIN,MAGN,Democrat,1435,617,0.3505226480836237,0.6045380875202593,0.3790940766550523,0.14424635332252836,0.6209059233449478,0.8557536466774717,49.229268292682924,53.750405186385734,0.3177700348432056,0.21714285714285714
DUPLIN,MAGN,Republican,1435,355,0.3505226480836237,0.03380281690140845,0.3790940766550523,0.8169014084507042,0.6209059233449478,0.18309859154929578,49.229268292682924,52.690140845070424,0.3177700348432056,0.2847682119205298
DUPLIN,ROCK,Democrat,981,381,0.3109072375127421,0.6692913385826772,0.5412844036697247,0.19160104986876642,0.45871559633027525,0.8083989501312336,51.430173292558614,55.044619422572175,0.25688073394495414,0.22453703703703703
DUPLIN,ROCK,Republican,981,342,0.3109072375127421,0.02046783625730994,0.5412844036697247,0.8859649122807017,0.45871559633027525,0.11403508771929824,51.430173292558614,52.43567251461988,0.25688073394495414,0.31125827814569534
DUPLIN,ROSE,Democrat,1690,719,0.342603550295858,0.6328233657858137,0.4804733727810651,0.21696801112656466,0.5195266272189349,0.7830319888734353,51.45266272189349,55.351877607788595,0.28402366863905326,0.29482551143200963
DUPLIN,ROSE,Republican,1690,483,0.342603550295858,0.026915113871635612,0.4804733727810651,0.8695652173913043,0.5195266272189349,0.13043478260869565,51.45266272189349,52.16770186335404,0.28402366863905326,0.4292565947242206
DUPLIN,SMCA,Democrat,1242,271,0.12077294685990338,0.42435424354243545,0.7801932367149759,0.4907749077490775,0.21980676328502416,0.5092250922509225,49.77938808373591,56.77490774907749,0.40660225442834136,0.22922636103151864
DUPLIN,SMCA,Republican,1242,454,0.12077294685990338,0.013215859030837005,0.7801932367149759,0.9074889867841409,0.21980676328502416,0.09251101321585903,49.77938808373591,49.50440528634361,0.40660225442834136,0.56657223796034
DUPLIN,WALL,Democrat,4756,1747,0.29394449116904964,0.6090440755580996,0.5679142136248949,0.2667429879793932,0.43208578637510514,0.7332570120206068,54.30067283431455,56.48826559816829,0.3210681244743482,0.3015463917525773
DUPLIN,WALL,Republican,4756,1461,0.29394449116904964,0.03559206023271732,0.5679142136248949,0.890485968514716,0.43208578637510514,0.10951403148528405,54.30067283431455,56.99520876112252,0.3210681244743482,0.35510887772194305
DUPLIN,WARS,Democrat,3296,1720,0.49362864077669905,0.7343023255813953,0.30764563106796117,0.12558139534883722,0.6923543689320388,0.8744186046511628,50.3935072815534,53.313372093023254,0.29035194174757284,0.22584033613445378
DUPLIN,WARS,Republican,3296,602,0.49362864077669905,0.09136212624584718,0.30764563106796117,0.7840531561461794,0.6923543689320388,0.2159468438538206,50.3935072815534,53.09966777408638,0.29035194174757284,0.29471544715447157
DUPLIN,WOLF,Democrat,1630,369,0.06012269938650307,0.21951219512195122,0.7042944785276074,0.4634146341463415,0.29570552147239265,0.5365853658536586,48.30552147239264,52.20867208672087,0.4171779141104294,0.25057471264367814
DUPLIN,WOLF,Republican,1630,572,0.06012269938650307,0.0034965034965034965,0.7042944785276074,0.8671328671328671,0.29570552147239265,0.13286713286713286,48.30552147239264,50.68531468531469,0.4171779141104294,0.40236686390532544
DURHAM,,Democrat,44334,24182,0.3366941850498489,0.4875940782400132,0.4791807641990346,0.39880903151104125,0.5208192358009655,0.6011909684889587,52.341927189064826,54.9368952113142,0.3409798348897009,0
DURHAM,,Republican,44334,4845,0.3366941850498489,0.06233230134158927,0.4791807641990346,0.8518059855521156,0.5208192358009655,0.1481940144478844,52.341927189064826,61.099484004127966,0.3409798348897009,NA
DURHAM,01,Democrat,1327,820,0.2848530519969857,0.3439024390243902,0.506405425772419,0.5158536585365854,0.493594574227581,0.4841463414634146,46.110022607385076,47.90365853658537,0.3225320271288621,0.3684210526315789
DURHAM,01,Republican,1327,71,0.2848530519969857,0.15492957746478872,0.506405425772419,0.6056338028169014,0.493594574227581,0.39436619718309857,46.110022607385076,51.70422535211268,0.3225320271288621,0.22666666666666666
DURHAM,02,Democrat,4332,2075,0.14035087719298245,0.21156626506024095,0.45729455216989845,0.5363855421686747,0.5427054478301016,0.4636144578313253,33.14935364727609,37.00915662650603,0.4734533702677747,0.31967905405405406
DURHAM,02,Republican,4332,184,0.14035087719298245,0.03804347826086957,0.45729455216989845,0.6304347826086957,0.5427054478301016,0.3695652173913043,33.14935364727609,32.91304347826087,0.4734533702677747,0.05625
DURHAM,03,Democrat,3401,1947,0.04410467509556013,0.058038007190549565,0.6803881211408409,0.7231638418079096,0.3196118788591591,0.2768361581920904,37.03587180241106,38.1386748844376,0.37371361364304617,0.40335648148148145
DURHAM,03,Republican,3401,170,0.04410467509556013,0,0.6803881211408409,0.7941176470588235,0.3196118788591591,0.20588235294117646,37.03587180241106,36.65294117647059,0.37371361364304617,0.10550458715596331
DURHAM,04,Democrat,1681,1026,0.04164187983343248,0.05555555555555555,0.7989292088042832,0.8245614035087719,0.20107079119571683,0.17543859649122806,49.390243902439025,50.63060428849902,0.3361094586555622,0.6710393541876892
DURHAM,04,Republican,1681,83,0.04164187983343248,0.012048192771084338,0.7989292088042832,0.8554216867469879,0.20107079119571683,0.14457831325301204,49.390243902439025,58.566265060240966,0.3361094586555622,0.1941747572815534
DURHAM,05,Democrat,6835,3542,0.19370885149963424,0.27865612648221344,0.37542062911485,0.3856578204404291,0.6245793708851499,0.6143421795595708,31.313094367227507,32.81055900621118,0.42355523043160204,0.1236518685728618
DURHAM,05,Republican,6835,374,0.19370885149963424,0.06417112299465241,0.37542062911485,0.6657754010695187,0.6245793708851499,0.3342245989304813,31.313094367227507,34.342245989304814,0.42355523043160204,0.01878612716763006
DURHAM,06,Democrat,2110,1334,0.22511848341232227,0.260119940029985,0.580568720379147,0.5997001499250375,0.4194312796208531,0.4002998500749625,46.754976303317534,49.00824587706147,0.32606635071090045,0.4348452123830094
DURHAM,06,Republican,2110,75,0.22511848341232227,0.16,0.580568720379147,0.76,0.4194312796208531,0.24,46.754976303317534,53.82666666666667,0.32606635071090045,0.21212121212121213
DURHAM,07,Democrat,3010,1735,0.09235880398671097,0.10951008645533142,0.6770764119601329,0.7031700288184438,0.3229235880398671,0.2968299711815562,39.22857142857143,40.747550432276654,0.3744186046511628,0.405
DURHAM,07,Republican,3010,128,0.09235880398671097,0.0234375,0.6770764119601329,0.828125,0.3229235880398671,0.171875,39.22857142857143,39.53125,0.3744186046511628,0.07746478873239436
