jurisdiction,cbs_region,precinct_id,party,precinct_total_reg,precinct_total_party_reg,precinct_pct_black,precinct_pct_party_black,precinct_pct_white,precinct_pct_party_white,precinct_pct_nonwhite,precinct_pct_party_nonwhite,precinct_avg_age,precinct_avg_party_age,precinct_pct_una,precinct_pct_party_election_day_lag
JOHNSTON,2,PR34,Democrat,7297,2434,0.25585857201589696,0.5435497124075596,0.5595450185007538,0.2900575184880855,0.4404549814992463,0.7099424815119145,46.99917774427847,49.51725554642564,0.3797451007263259,0.23776508972267538
JOHNSTON,2,PR34,Republican,7297,2015,0.25585857201589696,0.025806451612903226,0.5595450185007538,0.8476426799007444,0.4404549814992463,0.1523573200992556,46.99917774427847,50.04119106699752,0.3797451007263259,0.17584097859327216
JOHNSTON,2,PR35,Democrat,5347,1238,0.154105105666729,0.4668820678513732,0.6996446605573219,0.407108239095315,0.3003553394426781,0.592891760904685,50.20572283523471,54.609046849757675,0.29025621844024685,0.3118440779610195
JOHNSTON,2,PR35,Republican,5347,2497,0.154105105666729,0.016419703644373247,0.6996446605573219,0.89547456948338,0.3003553394426781,0.10452543051661994,50.20572283523471,51.857428914697635,0.29025621844024685,0.32125367286973555
JOHNSTON,2,PR36,Democrat,3325,754,0.14676691729323307,0.48143236074270557,0.7281203007518797,0.3978779840848806,0.2718796992481203,0.6021220159151194,50.47097744360902,54.279840848806366,0.31488721804511277,0.2980535279805353
JOHNSTON,2,PR36,Republican,3325,1495,0.14676691729323307,0.008695652173913044,0.7281203007518797,0.9090301003344482,0.2718796992481203,0.09096989966555184,50.47097744360902,52.296321070234114,0.31488721804511277,0.34181240063593005
JOHNSTON,2,PR37,Democrat,4438,1068,0.11874718341595313,0.3642322097378277,0.7476340694006309,0.50187265917603,0.25236593059936907,0.49812734082397003,50.98062190175755,56.66385767790262,0.3064443442992339,0.2706459525756337
JOHNSTON,2,PR37,Republican,4438,1963,0.11874718341595313,0.00967906265919511,0.7476340694006309,0.9144167091186959,0.25236593059936907,0.08558329088130413,50.98062190175755,52.451859398879265,0.3064443442992339,0.3467548076923077
JOHNSTON,2,PR38,Democrat,2201,385,0.04134484325306679,0.16363636363636364,0.8109950022716946,0.6571428571428571,0.1890049977283053,0.34285714285714286,49.083598364379824,56.18181818181818,0.2766924125397547,0.2950108459869848
JOHNSTON,2,PR38,Republican,2201,1183,0.04134484325306679,0.005917159763313609,0.8109950022716946,0.9010989010989011,0.1890049977283053,0.0989010989010989,49.083598364379824,49.96534234995774,0.2766924125397547,0.3685741998060136
JONES,1,,Democrat,1250,707,0.3704,0.5855728429985856,0.584,0.37765205091937765,0.416,0.6223479490806223,69.2736,73.46393210749646,0.22,NA
JONES,1,,Republican,1250,261,0.3704,0.02681992337164751,0.584,0.9272030651340997,0.416,0.07279693486590039,69.2736,66.02681992337165,0.22,NA
JONES,1,P01,Democrat,731,233,0.2777017783857729,0.7081545064377682,0.6183310533515732,0.2317596566523605,0.3816689466484268,0.7682403433476395,52.13406292749658,58.81545064377682,0.33652530779753764,0.376865671641791
JONES,1,P01,Republican,731,247,0.2777017783857729,0.016194331983805668,0.6183310533515732,0.8785425101214575,0.3816689466484268,0.1214574898785425,52.13406292749658,51.991902834008094,0.33652530779753764,0.48947368421052634
JONES,1,P02,Democrat,492,96,0.10975609756097561,0.4166666666666667,0.7784552845528455,0.5104166666666666,0.22154471544715448,0.4895833333333333,52.8150406504065,58.927083333333336,0.35772357723577236,0.2733812949640288
JONES,1,P02,Republican,492,218,0.10975609756097561,0.009174311926605505,0.7784552845528455,0.9174311926605505,0.22154471544715448,0.08256880733944955,52.8150406504065,52.19724770642202,0.35772357723577236,0.37888198757763975
JONES,1,P03,Democrat,599,140,0.12020033388981637,0.42142857142857143,0.7963272120200334,0.5071428571428571,0.2036727879799666,0.4928571428571429,52.342237061769616,57.22857142857143,0.34724540901502504,0.3333333333333333
JONES,1,P03,Republican,599,246,0.12020033388981637,0.016260162601626018,0.7963272120200334,0.943089430894309,0.2036727879799666,0.056910569105691054,52.342237061769616,50.020325203252035,0.34724540901502504,0.46543778801843316
JONES,1,P04,Democrat,2005,653,0.24788029925187033,0.6462480857580398,0.6438902743142144,0.29096477794793263,0.3561097256857855,0.7090352220520674,55.06284289276808,60.1791730474732,0.3117206982543641,0.3833543505674653
JONES,1,P04,Republican,2005,715,0.24788029925187033,0.011188811188811189,0.6438902743142144,0.8839160839160839,0.3561097256857855,0.11608391608391608,55.06284289276808,54.236363636363635,0.3117206982543641,0.34548335974643424
JONES,1,P05,Democrat,1460,671,0.43561643835616437,0.797317436661699,0.473972602739726,0.15350223546944858,0.5260273972602739,0.8464977645305514,52.808904109589044,57.442622950819676,0.2958904109589041,0.27838427947598254
JONES,1,P05,Republican,1460,350,0.43561643835616437,0.025714285714285714,0.473972602739726,0.8857142857142857,0.5260273972602739,0.11428571428571428,52.808904109589044,51.191428571428574,0.2958904109589041,0.32142857142857145
JONES,1,P06,Democrat,569,133,0.13005272407732865,0.43609022556390975,0.773286467486819,0.518796992481203,0.22671353251318102,0.48120300751879697,53.71880492091388,63.54135338345865,0.4165202108963093,0.3553299492385787
JONES,1,P06,Republican,569,195,0.13005272407732865,0.020512820512820513,0.773286467486819,0.8923076923076924,0.22671353251318102,0.1076923076923077,53.71880492091388,52.02564102564103,0.4165202108963093,0.5534591194968553
JONES,1,P07,Democrat,1347,553,0.3749072011878248,0.7522603978300181,0.5337787676317743,0.18806509945750452,0.4662212323682257,0.8119349005424955,52.40163325909428,57.46292947558771,0.2969561989606533,0.3655737704918033
JONES,1,P07,Republican,1347,385,0.3749072011878248,0.01818181818181818,0.5337787676317743,0.9090909090909091,0.4662212323682257,0.09090909090909091,52.40163325909428,53.55064935064935,0.2969561989606533,0.35135135135135137
LEE,4,,Democrat,5545,2470,0.2164111812443643,0.4093117408906883,0.6943192064923355,0.5352226720647774,0.3056807935076646,0.4647773279352227,66.46798917944093,71.18947368421053,0.2660054102795311,NA
LEE,4,,Republican,5545,1576,0.2164111812443643,0.01649746192893401,0.6943192064923355,0.9263959390862944,0.3056807935076646,0.07360406091370558,66.46798917944093,68.2239847715736,0.2660054102795311,NA
LEE,4,A1,Democrat,5042,1979,0.2754859182863943,0.5229914098029308,0.5150733835779453,0.31126831733198584,0.48492661642205476,0.6887316826680141,48.60472034906783,52.430520464881255,0.3738595795319318,0.1939018580276322
LEE,4,A1,Republican,5042,1132,0.2754859182863943,0.029151943462897525,0.5150733835779453,0.8409893992932862,0.48492661642205476,0.15901060070671377,48.60472034906783,53.581272084805654,0.3738595795319318,0.148
LEE,4,A2,Democrat,5453,2499,0.3647533467815881,0.602641056422569,0.3669539702915826,0.20048019207683074,0.6330460297084174,0.7995198079231692,48.57417935081607,53.24449779911965,0.3544837704016138,0.16011860637509265
LEE,4,A2,Republican,5453,967,0.3647533467815881,0.04446742502585315,0.3669539702915826,0.7880041365046536,0.6330460297084174,0.21199586349534644,48.57417935081607,52.67631851085832,0.3544837704016138,0.14285714285714285
LEE,4,B1,Democrat,2202,599,0.14486830154405086,0.4373956594323873,0.7520435967302452,0.4991652754590985,0.24795640326975477,0.5008347245409015,51.62761126248865,59.17529215358932,0.3542234332425068,0.29017857142857145
LEE,4,B1,Republican,2202,809,0.14486830154405086,0.00865265760197775,0.7520435967302452,0.9085290482076638,0.24795640326975477,0.09147095179233622,51.62761126248865,51.799752781211374,0.3542234332425068,0.3533950617283951
LEE,4,B2,Democrat,2648,890,0.23225075528700906,0.47191011235955055,0.5638217522658611,0.3539325842696629,0.436178247734139,0.6460674157303371,46.25226586102719,50.18988764044944,0.4025679758308157,0.26058631921824105
LEE,4,B2,Republican,2648,660,0.23225075528700906,0.022727272727272728,0.5638217522658611,0.8363636363636363,0.436178247734139,0.16363636363636364,46.25226586102719,49.166666666666664,0.4025679758308157,0.20101351351351351
LEE,4,C1,Democrat,4546,1139,0.1438627364716234,0.40298507462686567,0.6970963484381875,0.4495171202809482,0.3029036515618126,0.5504828797190519,49.79586449626045,54.789288849868306,0.3842938847338319,0.20137825421133232
LEE,4,C1,Republican,4546,1610,0.1438627364716234,0.011801242236024845,0.6970963484381875,0.8813664596273292,0.3029036515618126,0.1186335403726708,49.79586449626045,52.87018633540373,0.3842938847338319,0.2071269487750557
LEE,4,C2,Democrat,4209,1041,0.10857685911142789,0.3285302593659942,0.7569493941553813,0.5456292026897214,0.24305060584461868,0.4543707973102786,51.014017581373245,55.54178674351585,0.33713471133285816,0.19327006039689387
LEE,4,C2,Republican,4209,1723,0.10857685911142789,0.0075449796865931515,0.7569493941553813,0.8972721996517702,0.24305060584461868,0.10272780034822983,51.014017581373245,52.66976204294835,0.33713471133285816,0.2076388888888889
LEE,4,D1,Democrat,4317,1121,0.11836923789668752,0.35325602140945583,0.7433402826036599,0.512042818911686,0.25665971739634,0.487957181088314,50.70697243456104,55.58608385370205,0.37966180217743806,0.24667774086378738
LEE,4,D1,Republican,4317,1520,0.11836923789668752,0.007236842105263158,0.7433402826036599,0.9,0.25665971739634,0.1,50.70697243456104,52.901315789473685,0.37966180217743806,0.2048780487804878
LEE,4,D2,Democrat,4084,1152,0.08447600391772772,0.2144097222222222,0.7923604309500489,0.6649305555555556,0.20763956904995104,0.3350694444444444,53.04652301665034,58.463541666666664,0.3795298726738492,0.2796208530805687
LEE,4,D2,Republican,4084,1352,0.08447600391772772,0.006656804733727811,0.7923604309500489,0.9215976331360947,0.20763956904995104,0.07840236686390532,53.04652301665034,55.18343195266272,0.3795298726738492,0.243996901626646
LEE,4,E1,Democrat,2718,721,0.09050772626931568,0.2538141470180305,0.7785136129506991,0.636615811373093,0.22148638704930096,0.3633841886269071,51.85577630610743,58.295423023578365,0.358719646799117,0.27757125154894674
LEE,4,E1,Republican,2718,1000,0.09050772626931568,0.012,0.7785136129506991,0.905,0.22148638704930096,0.095,51.85577630610743,52.972,0.358719646799117,0.2683513838748496
LEE,4,E2,Democrat,4515,1325,0.18471760797342193,0.44452830188679243,0.6141749723145072,0.3864150943396226,0.3858250276854928,0.6135849056603774,52.1452934662237,54.078490566037736,0.4168327796234773,0.25872534142640363
LEE,4,E2,Republican,4515,1286,0.18471760797342193,0.017107309486780714,0.6141749723145072,0.8452566096423018,0.3858250276854928,0.1547433903576983,52.1452934662237,56.46345256609642,0.4168327796234773,0.15426008968609867
LENOIR,1,,Democrat,6076,3475,0.41787360105332455,0.634820143884892,0.5171165240289665,0.33266187050359713,0.4828834759710336,0.6673381294964029,67.97021066491112,71.13294964028778,0.21280447662936142,NA
LENOIR,1,,Republican,6076,1297,0.41787360105332455,0.05088666152659985,0.5171165240289665,0.9167309175019275,0.4828834759710336,0.08326908249807248,67.97021066491112,69.29452582883577,0.21280447662936142,NA
LENOIR,1,C,Democrat,2300,924,0.36043478260869566,0.7424242424242424,0.5304347826086957,0.17424242424242425,0.46956521739130436,0.8257575757575758,51.83086956521739,56.04761904761905,0.2691304347826087,0.19238095238095237
LENOIR,1,C,Republican,2300,741,0.36043478260869566,0.022941970310391364,0.5304347826086957,0.8960863697705803,0.46956521739130436,0.1039136302294197,51.83086956521739,52.73279352226721,0.2691304347826087,0.2688821752265861
LENOIR,1,FC,Democrat,4074,1211,0.22091310751104565,0.5862923203963666,0.6772214040255278,0.3393889347646573,0.3227785959744723,0.6606110652353427,53.32228767795778,56.5532617671346,0.33038782523318605,0.21102248005801305
LENOIR,1,FC,Republican,4074,1483,0.22091310751104565,0.014834794335805798,0.6772214040255278,0.9217801753202967,0.3227785959744723,0.0782198246797033,53.32228767795778,55.03573836817262,0.33038782523318605,0.2769985974754558
LENOIR,1,I,Democrat,1798,522,0.2235817575083426,0.6130268199233716,0.6596218020022246,0.28544061302681994,0.3403781979977753,0.7145593869731801,49.91434927697441,52.62068965517241,0.3186874304783092,0.23333333333333334
LENOIR,1,I,Republican,1798,691,0.2235817575083426,0.024602026049204053,0.6596218020022246,0.9001447178002895,0.3403781979977753,0.09985528219971057,49.91434927697441,51.57308248914617,0.3186874304783092,0.3376413570274637
LENOIR,1,K1,Democrat,892,599,0.7914798206278026,0.8914858096828047,0.026905829596412557,0.021702838063439065,0.9730941704035875,0.9782971619365609,44.71860986547085,48.07178631051753,0.2713004484304933,0.12635869565217392
LENOIR,1,K1,Republican,892,44,0.7914798206278026,0.8636363636363636,0.026905829596412557,0.06818181818181818,0.9730941704035875,0.9318181818181818,44.71860986547085,41.11363636363637,0.2713004484304933,0.044444444444444446
LENOIR,1,K2,Democrat,1003,696,0.7896311066799602,0.9066091954022989,0.058823529411764705,0.035919540229885055,0.9411764705882353,0.9640804597701149,54.725822532402795,58.73419540229885,0.2522432701894317,0.15384615384615385
LENOIR,1,K2,Republican,1003,49,0.7896311066799602,0.4897959183673469,0.058823529411764705,0.40816326530612246,0.9411764705882353,0.5918367346938775,54.725822532402795,50.59183673469388,0.2522432701894317,0.06666666666666667
LENOIR,1,K3,Democrat,1391,838,0.6290438533429188,0.8186157517899761,0.2293314162473041,0.10023866348448687,0.7706685837526959,0.8997613365155132,50.08411214953271,53.58472553699284,0.2897196261682243,0.19543973941368079
LENOIR,1,K3,Republican,1391,136,0.6290438533429188,0.19852941176470587,0.2293314162473041,0.7205882352941176,0.7706685837526959,0.27941176470588236,50.08411214953271,54.0514705882353,0.2897196261682243,0.1390728476821192
LENOIR,1,K4,Democrat,2573,1155,0.3622230858919549,0.6493506493506493,0.5406140691799456,0.28744588744588745,0.4593859308200544,0.7125541125541126,53.97784687135639,57.326406926406925,0.3202487368830159,0.2930344275420336
LENOIR,1,K4,Republican,2573,573,0.3622230858919549,0.029668411867364748,0.5406140691799456,0.9075043630017452,0.4593859308200544,0.0924956369982548,53.97784687135639,54.781849912739965,0.3202487368830159,0.3957597173144876
LENOIR,1,K5,Democrat,1445,917,0.6262975778546713,0.8113413304252999,0.24705882352941178,0.11777535441657579,0.7529411764705882,0.8822246455834242,53.280276816608996,56.00218102508179,0.2602076124567474,0.2633832976445396
LENOIR,1,K5,Republican,1445,145,0.6262975778546713,0.1310344827586207,0.24705882352941178,0.7655172413793103,0.7529411764705882,0.23448275862068965,53.280276816608996,56.62758620689655,0.2602076124567474,0.2662337662337662
LENOIR,1,K6,Democrat,2047,1382,0.7493893502686859,0.9138929088277858,0.12261846604787494,0.02894356005788712,0.877381533952125,0.9710564399421129,50.32437713727406,53.055716353111436,0.23546653639472398,0.17184527584020293
LENOIR,1,K6,Republican,2047,176,0.7493893502686859,0.24431818181818182,0.12261846604787494,0.6647727272727273,0.877381533952125,0.3352272727272727,50.32437713727406,52.29545454545455,0.23546653639472398,0.25
LENOIR,1,K7,Democrat,1773,1161,0.7123519458544839,0.9035314384151594,0.16356457980823463,0.040482342807924204,0.8364354201917654,0.9595176571920758,52.96559503666103,56.213608957795,0.233502538071066,0.1844879518072289
LENOIR,1,K7,Republican,1773,192,0.7123519458544839,0.171875,0.16356457980823463,0.765625,0.8364354201917654,0.234375,52.96559503666103,53.296875,0.233502538071066,0.1588235294117647
LENOIR,1,K8,Democrat,974,733,0.8449691991786448,0.9358799454297408,0.024640657084188913,0.004092769440654843,0.9753593429158111,0.9959072305593452,54.18377823408624,58.487039563437925,0.20944558521560575,0.24205378973105135
LENOIR,1,K8,Republican,974,29,0.8449691991786448,0.5517241379310345,0.024640657084188913,0.3103448275862069,0.9753593429158111,0.6896551724137931,54.18377823408624,52.275862068965516,0.20944558521560575,0.058823529411764705
LENOIR,1,K9,Democrat,1973,1197,0.5823618854536239,0.8045112781954887,0.31018753167764823,0.12280701754385964,0.6898124683223518,0.8771929824561403,54.166751140395334,56.28654970760234,0.24480486568677143,0.26591458501208703
LENOIR,1,K9,Republican,1973,283,0.5823618854536239,0.04946996466431095,0.31018753167764823,0.8692579505300353,0.6898124683223518,0.13074204946996468,54.166751140395334,56.89399293286219,0.24480486568677143,0.4097222222222222
LENOIR,1,MH,Democrat,3631,1627,0.38419168273202975,0.7338660110633067,0.49270173505921233,0.1782421634910879,0.5072982649407877,0.8217578365089121,52.1096116772239,56.27289489858636,0.25172128890112916,0.1777408637873754
LENOIR,1,MH,Republican,3631,1066,0.38419168273202975,0.0300187617260788,0.49270173505921233,0.8864915572232646,0.5072982649407877,0.11350844277673545,52.1096116772239,51.41463414634146,0.25172128890112916,0.3392299687825182
LENOIR,1,N,Democrat,3123,991,0.228626320845341,0.5721493440968718,0.6420108869676593,0.3229061553985873,0.3579891130323407,0.6770938446014128,50.96861991674672,54.955600403632694,0.3170028818443804,0.17159763313609466
LENOIR,1,N,Republican,3123,1127,0.228626320845341,0.01685891748003549,0.6420108869676593,0.8855368234250222,0.3579891130323407,0.11446317657497782,50.96861991674672,52.7488908606921,0.3170028818443804,0.23523622047244094
LENOIR,1,PH1,Democrat,646,137,0.05263157894736842,0.2116788321167883,0.7910216718266254,0.635036496350365,0.2089783281733746,0.36496350364963503,50.803405572755416,59.160583941605836,0.32507739938080493,0.3387096774193548
LENOIR,1,PH1,Republican,646,297,0.05263157894736842,0.003367003367003367,0.7910216718266254,0.9158249158249159,0.2089783281733746,0.08417508417508418,50.803405572755416,50.7003367003367,0.32507739938080493,0.3953488372093023
LENOIR,1,PH2,Democrat,1192,263,0.07802013422818792,0.2585551330798479,0.7651006711409396,0.5741444866920152,0.2348993288590604,0.42585551330798477,51.04194630872483,56.59695817490494,0.32466442953020136,0.2733333333333333
LENOIR,1,PH2,Republican,1192,533,0.07802013422818792,0.005628517823639775,0.7651006711409396,0.8930581613508443,0.2348993288590604,0.10694183864915573,51.04194630872483,52.091932457786115,0.32466442953020136,0.3939393939393939
LENOIR,1,SH,Democrat,719,155,0.11821974965229486,0.4774193548387097,0.7649513212795549,0.41935483870967744,0.23504867872044508,0.5806451612903226,52.24895688456189,59.39354838709677,0.3463143254520167,0.2810810810810811
LENOIR,1,SH,Republican,719,314,0.11821974965229486,0.0031847133757961785,0.7649513212795549,0.9044585987261147,0.23504867872044508,0.09554140127388536,52.24895688456189,51.98726114649681,0.3463143254520167,0.4387755102040816
LENOIR,1,SW,Democrat,1007,227,0.10526315789473684,0.36123348017621143,0.8043694141012909,0.5550660792951542,0.19563058589870905,0.44493392070484583,51.990069513406155,57.713656387665196,0.32671300893743793,0.3193916349809886
LENOIR,1,SW,Republican,1007,448,0.10526315789473684,0.006696428571428571,0.8043694141012909,0.9352678571428571,0.19563058589870905,0.06473214285714286,51.990069513406155,51.65625,0.32671300893743793,0.3485254691689008
LENOIR,1,T1,Democrat,1333,289,0.09602400600150038,0.34256055363321797,0.7899474868717179,0.5467128027681661,0.21005251312828208,0.4532871972318339,50.48462115528882,56.377162629757784,0.30607651912978245,0.2275132275132275
LENOIR,1,T1,Republican,1333,623,0.09602400600150038,0.004815409309791332,0.7899474868717179,0.9197431781701445,0.21005251312828208,0.08025682182985554,50.48462115528882,50.81701444622793,0.30607651912978245,0.3364485981308411
LENOIR,1,T2,Democrat,982,173,0.07128309572301425,0.3236994219653179,0.8177189409368636,0.5895953757225434,0.18228105906313646,0.41040462427745666,48.82281059063136,56.445086705202314,0.3319755600814664,0.1952191235059761
LENOIR,1,T2,Republican,982,479,0.07128309572301425,0.0041753653444676405,0.8177189409368636,0.9269311064718163,0.18228105906313646,0.07306889352818371,48.82281059063136,48.76409185803758,0.3319755600814664,0.3835294117647059
LENOIR,1,V,Democrat,2104,966,0.43250950570342206,0.7888198757763976,0.46577946768060835,0.15424430641821946,0.5342205323193916,0.8457556935817805,52.32414448669201,55.88509316770186,0.27423954372623577,0.20503261882572227
LENOIR,1,V,Republican,2104,550,0.43250950570342206,0.03090909090909091,0.46577946768060835,0.9,0.5342205323193916,0.1,52.32414448669201,53.947272727272725,0.27423954372623577,0.3038461538461538
LENOIR,1,W,Democrat,1096,221,0.058394160583941604,0.23076923076923078,0.864963503649635,0.7194570135746606,0.13503649635036497,0.28054298642533937,52.309306569343065,61.755656108597286,0.31204379562043794,0.27177700348432055
LENOIR,1,W,Republican,1096,525,0.058394160583941604,0.0019047619047619048,0.864963503649635,0.9485714285714286,0.13503649635036497,0.05142857142857143,52.309306569343065,49.59809523809524,0.31204379562043794,0.2923387096774194
LINCOLN,3,,Democrat,7236,2080,0.06066887783305694,0.175,0.8864013266998342,0.7846153846153846,0.11359867330016583,0.2153846153846154,68.8373410724157,73.96346153846154,0.2701768933112217,NA
LINCOLN,3,,Republican,7236,3182,0.06066887783305694,0.0056568196103079825,0.8864013266998342,0.9585166561910748,0.11359867330016583,0.041483343808925204,68.8373410724157,69.56819610307983,0.2701768933112217,NA
LINCOLN,3,AS25,Democrat,2540,479,0.046062992125984255,0.18162839248434237,0.8307086614173228,0.6388308977035491,0.16929133858267717,0.36116910229645094,52.36614173228347,56.42379958246347,0.30196850393700786,0.2975517890772128
LINCOLN,3,AS25,Republican,2540,1268,0.046062992125984255,0.003943217665615142,0.8307086614173228,0.9298107255520505,0.16929133858267717,0.07018927444794952,52.36614173228347,53.73186119873817,0.30196850393700786,0.29702048417132215
LINCOLN,3,BC13,Democrat,1877,489,0.13319126265316994,0.36400817995910023,0.6600958977091103,0.3946830265848671,0.33990410229088974,0.6053169734151329,47.01598295151838,49.16359918200409,0.38412360149174213,0.23674911660777384
LINCOLN,3,BC13,Republican,1877,645,0.13319126265316994,0.021705426356589147,0.6600958977091103,0.8558139534883721,0.33990410229088974,0.14418604651162792,47.01598295151838,50.27596899224806,0.38412360149174213,0.2177858439201452
LINCOLN,3,BS26,Democrat,2280,506,0.11710526315789474,0.4090909090909091,0.7710526315789473,0.4841897233201581,0.22894736842105262,0.5158102766798419,51.5609649122807,56.719367588932805,0.2969298245614035,0.31970260223048325
LINCOLN,3,BS26,Republican,2280,1079,0.11710526315789474,0.010194624652455977,0.7710526315789473,0.9110287303058388,0.22894736842105262,0.08897126969416126,51.5609649122807,52.16867469879518,0.2969298245614035,0.31844215349369986
LINCOLN,3,CF19,Democrat,1916,239,0.020876826722338204,0.11297071129707113,0.889874739039666,0.7907949790794979,0.11012526096033402,0.20920502092050208,53.151356993736954,52.40585774058577,0.36899791231732776,0.5045871559633027
LINCOLN,3,CF19,Republican,1916,953,0.020876826722338204,0.002098635886673662,0.889874739039666,0.944386149003148,0.11012526096033402,0.055613850996852045,53.151356993736954,55.855194123819516,0.36899791231732776,0.2734741784037559
LINCOLN,3,DN29,Democrat,3884,479,0.026261585993820804,0.12734864300626306,0.8748712667353244,0.732776617954071,0.12512873326467558,0.267223382045929,51.259783728115345,53.26722338204593,0.37255406797116375,0.4064516129032258
LINCOLN,3,DN29,Republican,3884,1936,0.026261585993820804,0.003615702479338843,0.8748712667353244,0.9349173553719008,0.12512873326467558,0.06508264462809918,51.259783728115345,53.22210743801653,0.37255406797116375,0.259748050389922
LINCOLN,3,DV08,Democrat,2959,444,0.013518080432578574,0.0518018018018018,0.9050354849611355,0.8716216216216216,0.09496451503886448,0.12837837837837837,50.9790469753295,59.601351351351354,0.32848935451165934,0.2782462057335582
LINCOLN,3,DV08,Republican,2959,1525,0.013518080432578574,0.003934426229508197,0.9050354849611355,0.9344262295081968,0.09496451503886448,0.06557377049180328,50.9790469753295,51.66295081967213,0.32848935451165934,0.3440691280439906
LINCOLN,3,DW28,Democrat,3182,479,0.046825895663104966,0.23382045929018788,0.8469516027655563,0.6346555323590815,0.15304839723444374,0.3653444676409186,51.71621621621622,57.53027139874739,0.3387806411062225,0.3625
LINCOLN,3,DW28,Republican,3182,1601,0.046825895663104966,0.003123048094940662,0.8469516027655563,0.9175515302935665,0.15304839723444374,0.08244846970643348,51.71621621621622,52.34415990006246,0.3387806411062225,0.2615708274894811
LINCOLN,3,HC33,Democrat,3713,611,0.022892539725289523,0.0851063829787234,0.8661459736062483,0.7839607201309329,0.13385402639375168,0.2160392798690671,51.08591435496903,59.5253682487725,0.3291139240506329,0.29508196721311475
LINCOLN,3,HC33,Republican,3713,1849,0.022892539725289523,0.0037858301784748512,0.8661459736062483,0.908058409951325,0.13385402639375168,0.09194159004867496,51.08591435496903,50.78637101135749,0.3291139240506329,0.28448275862068967
LINCOLN,3,IS20,Democrat,1757,229,0.03699487763232783,0.20087336244541484,0.8719408081957882,0.6986899563318777,0.12805919180421171,0.30131004366812225,52.09334092202618,57.88209606986899,0.3528742174160501,0.4041095890410959
LINCOLN,3,IS20,Republican,1757,900,0.03699487763232783,0.0022222222222222222,0.8719408081957882,0.93,0.12805919180421171,0.07,52.09334092202618,53.114444444444445,0.3528742174160501,0.35984848484848486
LINCOLN,3,IS23,Democrat,2778,514,0.08495320374370051,0.3715953307392996,0.8239740820734341,0.5447470817120622,0.17602591792656588,0.45525291828793774,50.693664506839454,57.10700389105058,0.31965442764578833,0.3142361111111111
LINCOLN,3,IS23,Republican,2778,1351,0.08495320374370051,0.005921539600296077,0.8239740820734341,0.923760177646188,0.17602591792656588,0.07623982235381199,50.693664506839454,50.69430051813472,0.31965442764578833,0.25674499564838993
LINCOLN,3,LB34,Democrat,2767,515,0.026020961329960245,0.08349514563106795,0.8615829418142392,0.8,0.13841705818576075,0.2,51.748825442717745,58.10873786407767,0.3342970726418504,0.2704
LINCOLN,3,LB34,Republican,2767,1312,0.026020961329960245,0.0038109756097560975,0.8615829418142392,0.9085365853658537,0.13841705818576075,0.09146341463414634,51.748825442717745,52.03810975609756,0.3342970726418504,0.31645569620253167
LINCOLN,3,LI14,Democrat,1536,343,0.05078125,0.16326530612244897,0.853515625,0.749271137026239,0.146484375,0.25072886297376096,54.58984375,60.22740524781341,0.3229166666666667,0.31043956043956045
LINCOLN,3,LI14,Republican,1536,689,0.05078125,0.00725689404934688,0.853515625,0.9346879535558781,0.146484375,0.06531204644412192,54.58984375,54.86066763425254,0.3229166666666667,0.3787085514834206
LINCOLN,3,LN11,Democrat,1630,512,0.14478527607361963,0.361328125,0.7331288343558282,0.521484375,0.2668711656441718,0.478515625,51.99079754601227,58.080078125,0.3411042944785276,0.2764811490125673
LINCOLN,3,LN11,Republican,1630,546,0.14478527607361963,0.020146520146520148,0.7331288343558282,0.8846153846153846,0.2668711656441718,0.11538461538461539,51.99079754601227,52.08974358974359,0.3411042944785276,0.36681222707423583
LINCOLN,3,LS12,Democrat,1821,556,0.15046677649643053,0.3579136690647482,0.7177375068643602,0.5179856115107914,0.2822624931356398,0.48201438848920863,51.387149917627674,54.985611510791365,0.3552992861065349,0.24582701062215478
LINCOLN,3,LS12,Republican,1821,608,0.15046677649643053,0.01644736842105263,0.7177375068643602,0.8848684210526315,0.2822624931356398,0.11513157894736842,51.387149917627674,52.73190789473684,0.3552992861065349,0.27
LINCOLN,3,LW18,Democrat,1830,384,0.13224043715846995,0.5052083333333334,0.7759562841530054,0.4322916666666667,0.22404371584699453,0.5677083333333334,52.56502732240437,55.739583333333336,0.31693989071038253,0.26936026936026936
LINCOLN,3,LW18,Republican,1830,849,0.13224043715846995,0.007067137809187279,0.7759562841530054,0.9128386336866903,0.22404371584699453,0.08716136631330977,52.56502732240437,53.79505300353357,0.31693989071038253,0.24947589098532494
LINCOLN,3,LW31,Democrat,5090,899,0.04400785854616896,0.1746384872080089,0.8695481335952848,0.746384872080089,0.13045186640471512,0.25361512791991103,56.92475442043222,60.540600667408235,0.37760314341846757,0.42935528120713307
LINCOLN,3,LW31,Republican,5090,2230,0.04400785854616896,0.004932735426008968,0.8695481335952848,0.932286995515695,0.13045186640471512,0.06771300448430494,56.92475442043222,57.596860986547085,0.37760314341846757,0.23532763532763531
LINCOLN,3,NB35,Democrat,3838,543,0.016935904116727463,0.07366482504604052,0.9043772798332465,0.8379373848987108,0.09562272016675352,0.16206261510128914,51.945544554455445,60.79373848987109,0.3064095883272538,0.2553191489361702
