state,jurisdiction,precinct_id,precinct_cbs,race_name,vote_mode,total_2022,total_reg,total_reg_dem,total_reg_rep,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col,magafactor,magamean
AZ,MARICOPA,0562 NVP 16,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0562 NVP 16,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0570 NVP 23,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0571 NVP 3,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0572 NVP 4,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0573 NVP 5,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0574 NVP 6,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0575 NVP 7,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0576 NVP 8,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Aggregated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Early Voting,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Election Day,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Total Turnout,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0577 NVP 9,NA,US SENATE-Republican,Total Vote Share,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Aggregated,27,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Early Voting,64,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Election Day,19,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Provisional,0,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Total Turnout,110,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0578 OAK PARK,04013_0578 OAK PARK,US SENATE-Republican,Total Vote Share,83,1274,404,252,0.480982567,0.519017433,0.350863422,0.317896389,0.21899529,0.112244898,0.551805338,0.021193093,0.389324961,0.037676609,0.459192086,0.333058533,0.207749382,0.805664313,0.194335687,0.433238004,0.118567334,-0.67376614,39.821766
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Aggregated,135,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Early Voting,252,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Election Day,58,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Provisional,1,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Total Turnout,446,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0579 OAKGROVE,04013_0579 OAKGROVE,US SENATE-Republican,Total Vote Share,311,1771,607,492,0.457482993,0.542517007,0.162146893,0.272881356,0.315819209,0.249152542,0.776962168,0.01242236,0.140598532,0.07001694,0.336753168,0.366324683,0.296922148,0.432745182,0.567254818,0.333755092,0.443207076,0.011675774,40.174522
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Aggregated,108,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Early Voting,243,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Election Day,41,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Provisional,0,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Total Turnout,392,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0580 OAKHURST,04013_0580 OAKHURST,US SENATE-Republican,Total Vote Share,284,1010,234,431,0.503468781,0.496531219,0.157425743,0.206930693,0.364356436,0.271287129,0.888118812,0.005940594,0.057425743,0.048514851,0.288008565,0.250535332,0.461456103,0.510771941,0.489228059,0.446216029,0.441902783,0.18521485,40.516006
AZ,MARICOPA,0581 OAKTREE,04013_0581 OAKTREE,US SENATE-Republican,Aggregated,315,3265,1026,1120,0.490021492,0.509978508,0.149203431,0.282169118,0.311580882,0.257046569,0.832159265,0.008269525,0.086370597,0.073200613,0.302340702,0.333550065,0.364109233,0.329267524,0.670732476,0.265429944,0.566729321,-1.4117656,33.984268
AZ,MARICOPA,0581 OAKTREE,04013_0581 OAKTREE,US SENATE-Republican,Early Voting,565,3265,1026,1120,0.490021492,0.509978508,0.149203431,0.282169118,0.311580882,0.257046569,0.832159265,0.008269525,0.086370597,0.073200613,0.302340702,0.333550065,0.364109233,0.329267524,0.670732476,0.265429944,0.566729321,-1.4117656,33.984268
AZ,MARICOPA,0581 OAKTREE,04013_0581 OAKTREE,US SENATE-Republican,Election Day,107,3265,1026,1120,0.490021492,0.509978508,0.149203431,0.282169118,0.311580882,0.257046569,0.832159265,0.008269525,0.086370597,0.073200613,0.302340702,0.333550065,0.364109233,0.329267524,0.670732476,0.265429944,0.566729321,-1.4117656,33.984268
AZ,MARICOPA,0581 OAKTREE,04013_0581 OAKTREE,US SENATE-Republican,Provisional,0,3265,1026,1120,0.490021492,0.509978508,0.149203431,0.282169118,0.311580882,0.257046569,0.832159265,0.008269525,0.086370597,0.073200613,0.302340702,0.333550065,0.364109233,0.329267524,0.670732476,0.265429944,0.566729321,-1.4117656,33.984268
