state,jurisdiction,precinct_id,vote_mode,us_senate_republican_brnovich_pct,us_senate_republican_lamon_pct,us_senate_republican_masters_pct,us_senate_republican_mcguire_pct,us_senate_republican_olson_pct,us_senate_republican_w_pct,us_senate_republican_bertone_pct,us_senate_republican_bozic_pct,us_senate_republican_nq_pct,governor_republican_lake_pct,governor_republican_neely_pct,governor_republican_salmon_pct,governor_republican_robson_pct,governor_republican_tulliani_pct,governor_republican_w_pct,governor_republican_finerd_pct,governor_republican_roldan_pct,governor_republican_schatz_pct,governor_republican_nq_pct,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0552 NORTH HIGH,Early Voting,0.2182741116751269,0.18781725888324874,0.34517766497461927,0.15736040609137056,0.08121827411167512,0.005076142131979695,0,0,0.005076142131979695,0.34673366834170855,0.03015075376884422,0.06030150753768844,0.5226130653266332,0.03015075376884422,0.005025125628140704,0,0,0,0.005025125628140704,04013_0552 NORTH HIGH,MARICOPA,2910,822,1575,369,1222,1260,929,1659,1647,2244,0.494097222,0.505902778,0.160880028,0.327947748,0.288759024,0.2224132,0.714089347,0.01443299,0.220962199,0.050515464,0.297180043,0.569414317,0.13340564,0.410670602,0.589329398,0.275034481,0.439054866
AZ,MARICOPA,0552 NORTH HIGH,Election Day,0.11627906976744186,0.3488372093023256,0.46511627906976744,0.023255813953488372,0.046511627906976744,0,0,0,0,0.4772727272727273,0.06818181818181818,0.022727272727272728,0.4090909090909091,0.022727272727272728,0,0,0,0,0,04013_0552 NORTH HIGH,MARICOPA,2910,822,1575,369,1222,1260,929,1659,1647,2244,0.494097222,0.505902778,0.160880028,0.327947748,0.288759024,0.2224132,0.714089347,0.01443299,0.220962199,0.050515464,0.297180043,0.569414317,0.13340564,0.410670602,0.589329398,0.275034481,0.439054866
AZ,MARICOPA,0552 NORTH HIGH,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0552 NORTH HIGH,MARICOPA,2910,822,1575,369,1222,1260,929,1659,1647,2244,0.494097222,0.505902778,0.160880028,0.327947748,0.288759024,0.2224132,0.714089347,0.01443299,0.220962199,0.050515464,0.297180043,0.569414317,0.13340564,0.410670602,0.589329398,0.275034481,0.439054866
AZ,MARICOPA,0552 NORTH HIGH,Total Vote Share,0.2,0.21666666666666667,0.36666666666666664,0.13333333333333333,0.075,0.004166666666666667,0,0,0.004166666666666667,0.37037037037037035,0.037037037037037035,0.053497942386831275,0.5020576131687243,0.02880658436213992,0.00411522633744856,0,0,0,0.00411522633744856,04013_0552 NORTH HIGH,MARICOPA,2910,822,1575,369,1222,1260,929,1659,1647,2244,0.494097222,0.505902778,0.160880028,0.327947748,0.288759024,0.2224132,0.714089347,0.01443299,0.220962199,0.050515464,0.297180043,0.569414317,0.13340564,0.410670602,0.589329398,0.275034481,0.439054866
AZ,MARICOPA,0553 NORTH MOUNTAIN,Early Voting,0.2222222222222222,0.14814814814814814,0.42592592592592593,0.07407407407407407,0.07407407407407407,0.027777777777777776,0,0,0.027777777777777776,0.5514018691588785,0.028037383177570093,0.028037383177570093,0.3177570093457944,0.037383177570093455,0.018691588785046728,0,0,0,0.018691588785046728,04013_0553 NORTH MOUNTAIN,MARICOPA,1305,518,449,264,336,342,220,483,428,718,0.48136646,0.51863354,0.241564417,0.268404908,0.296779141,0.193251534,0.56091954,0.047509579,0.344827586,0.046743295,0.420796101,0.36474411,0.214459789,0.802879893,0.197120107,0.433274927,0.127644613
AZ,MARICOPA,0553 NORTH MOUNTAIN,Election Day,0.32,0.16,0.36,0.08,0,0.04,0,0,0.04,0.46153846153846156,0.038461538461538464,0.038461538461538464,0.38461538461538464,0,0.038461538461538464,0,0,0,0.038461538461538464,04013_0553 NORTH MOUNTAIN,MARICOPA,1305,518,449,264,336,342,220,483,428,718,0.48136646,0.51863354,0.241564417,0.268404908,0.296779141,0.193251534,0.56091954,0.047509579,0.344827586,0.046743295,0.420796101,0.36474411,0.214459789,0.802879893,0.197120107,0.433274927,0.127644613
AZ,MARICOPA,0553 NORTH MOUNTAIN,Provisional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04013_0553 NORTH MOUNTAIN,MARICOPA,1305,518,449,264,336,342,220,483,428,718,0.48136646,0.51863354,0.241564417,0.268404908,0.296779141,0.193251534,0.56091954,0.047509579,0.344827586,0.046743295,0.420796101,0.36474411,0.214459789,0.802879893,0.197120107,0.433274927,0.127644613
AZ,MARICOPA,0553 NORTH MOUNTAIN,Total Vote Share,0.23880597014925373,0.14925373134328357,0.417910447761194,0.07462686567164178,0.05970149253731343,0.029850746268656716,0,0,0.029850746268656716,0.5373134328358209,0.029850746268656716,0.029850746268656716,0.3283582089552239,0.029850746268656716,0.022388059701492536,0,0,0,0.022388059701492536,04013_0553 NORTH MOUNTAIN,MARICOPA,1305,518,449,264,336,342,220,483,428,718,0.48136646,0.51863354,0.241564417,0.268404908,0.296779141,0.193251534,0.56091954,0.047509579,0.344827586,0.046743295,0.420796101,0.36474411,0.214459789,0.802879893,0.197120107,0.433274927,0.127644613
AZ,MARICOPA,0554 NORTON,Early Voting,0.12345679012345678,0.2716049382716049,0.38271604938271603,0.1728395061728395,0.024691358024691357,0.012345679012345678,0,0,0.012345679012345678,0.3595505617977528,0,0.056179775280898875,0.5280898876404494,0.033707865168539325,0.011235955056179775,0,0,0,0.011235955056179775,04013_0554 NORTON,MARICOPA,483,140,182,135,262,269,215,310,304,412,0.4875,0.5125,0.095238095,0.192546584,0.366459627,0.345755694,0.81573499,0.004140787,0.111801242,0.068322981,0.306345733,0.398249453,0.295404814,0.474641415,0.525358585,0.376820577,0.438914412
AZ,MARICOPA,0554 NORTON,Election Day,0.11764705882352941,0.35294117647058826,0.5294117647058824,0,0,0,0,0,0,0.6470588235294118,0,0,0.35294117647058826,0,0,0,0,0,0,04013_0554 NORTON,MARICOPA,483,140,182,135,262,269,215,310,304,412,0.4875,0.5125,0.095238095,0.192546584,0.366459627,0.345755694,0.81573499,0.004140787,0.111801242,0.068322981,0.306345733,0.398249453,0.295404814,0.474641415,0.525358585,0.376820577,0.438914412
AZ,MARICOPA,0554 NORTON,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0554 NORTON,MARICOPA,483,140,182,135,262,269,215,310,304,412,0.4875,0.5125,0.095238095,0.192546584,0.366459627,0.345755694,0.81573499,0.004140787,0.111801242,0.068322981,0.306345733,0.398249453,0.295404814,0.474641415,0.525358585,0.376820577,0.438914412
AZ,MARICOPA,0554 NORTON,Total Vote Share,0.12244897959183673,0.2857142857142857,0.40816326530612246,0.14285714285714285,0.02040816326530612,0.01020408163265306,0,0,0.01020408163265306,0.4056603773584906,0,0.04716981132075472,0.5,0.02830188679245283,0.009433962264150943,0,0,0,0.009433962264150943,04013_0554 NORTON,MARICOPA,483,140,182,135,262,269,215,310,304,412,0.4875,0.5125,0.095238095,0.192546584,0.366459627,0.345755694,0.81573499,0.004140787,0.111801242,0.068322981,0.306345733,0.398249453,0.295404814,0.474641415,0.525358585,0.376820577,0.438914412
AZ,MARICOPA,0555 NVP 1,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0555 NVP 1,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0555 NVP 1,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0555 NVP 1,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0556 NVP 10,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0556 NVP 10,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0556 NVP 10,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0556 NVP 10,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0557 NVP 11,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0557 NVP 11,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0557 NVP 11,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0557 NVP 11,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0558 NVP 12,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0558 NVP 12,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0558 NVP 12,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0558 NVP 12,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0559 NVP 13,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0559 NVP 13,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0559 NVP 13,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0559 NVP 13,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0560 NVP 14,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0560 NVP 14,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0560 NVP 14,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0560 NVP 14,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0561 NVP 15,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0561 NVP 15,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0561 NVP 15,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0561 NVP 15,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0562 NVP 16,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0562 NVP 16,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0562 NVP 16,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0562 NVP 16,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0563 NVP 17,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0564 NVP 18,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0565 NVP 19,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0566 NVP 2,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0567 NVP 20,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0568 NVP 21,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,Early Voting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,Election Day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0569 NVP 22,Total Vote Share,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
